text,label,predicted_label,labels
야놀자로 예약한 숙소 중 최악입니다.,0,0,0
"쾌쾌한 곰팡이 냄새가 심하고, 발바닥에 먼지가 가득 묻었습니다.",0,0,0
돈이 아까워 아침 일찍 나왔습니다.,0,0,0
카운터 직원도 매우 불친절했습니다.,0,0,0
다른 숙소를 찾는 것을 추천합니다.,0,1,1
"깔끔하고 따뜻하며, 컴퓨터 성능이 좋고 가격도 만족스럽습니다.",1,1,1
위치적으로 가장 좋습니다.,1,1,1
"오랜만에 친구와 전주에 방문하여 숙소를 잡았는데, 사장님께서 친절하시고 방을 따뜻하게 해주셔서 감사하고 즐거운 숙박이었습니다.",1,1,1
리모컨이 잘 작동하지 않습니다.,0,0,0
전주 여행객들에게 추천하고 싶은 숙소입니다.,1,1,1
야외 스파가 정말 최고입니다.,1,1,1
한옥이 고풍스러워서 좋았습니다.,1,1,1
경기전 쪽에서는 다소 멀었지만 조용해서 더 좋았습니다.,1,1,1
예약에 문제가 생겼으나 사장님께서 친절하게 해결해주셨습니다.,1,1,1
감사합니다.,1,1,1
여름에 와서 마루에서 정원 구경하는 것도 좋을 것 같습니다.,1,0,0
매우 오래되고 낡은 여관 느낌이었습니다.,0,0,0
"멀리 가는 여행길에 저렴해서 잠시 묵었는데, 방에서 나는 냄새가 힘들었습니다.",0,0,0
전주에 오면 다음부터는 무조건 여기서 잘 것입니다.,1,1,1
최고입니다.,1,1,1
"지난번에 방문하여 매우 좋았기에 다시 왔는데, 스탠다드룸도 좋습니다.",1,1,1
다만 침대에 털이 몇 가닥 보인 것을 제외하고는 만족합니다.,1,0,0
전주에 오면 이곳만 방문할 것 같습니다.,1,1,1
그만큼 좋습니다.,1,1,1
사장님의 고객 응대에 정말 감탄했습니다.,1,1,1
"1시간 반 일찍 도착하여 전화드렸는데, 친절하게 어서 오라고 해주셔서 감사했습니다.",1,1,1
"멀리서 와서 힘들었는데, 다녀본 숙소 중 가장 깔끔했고 시설도 불편함 없이 좋았습니다.",1,1,1
전주에 가면 또 뵙겠습니다.,1,1,1
사장님 덕분에 좋은 추억을 남긴 전주 여행이었습니다.,1,1,1
방음이 다소 부족합니다.,0,0,0
"욕실 배수가 불량하며, 이로 인해 추가 요금을 요구받아 불쾌했습니다.",0,0,0
관리 미흡과 간섭이 심하여 다시 방문하고 싶지 않습니다.,0,0,0
아침에 나올 때 주인이 없어 불만을 전달하지 못했습니다.,0,0,0
트윈 침대가 두 개나 있는데 아이들 추가 요금은 아쉽습니다.,0,0,0
객실도 쾌적하고 냉방도 잘 되어 편안하게 잘 쉬다 갑니다.,1,1,1
"방바닥이 지저분했고, 청소기를 사용하지 않은 것 같았습니다.",0,0,0
위치가 좋고 시설이 깔끔하여 잘 머물다 갑니다.,1,1,1
"침구는 깔끔했으나, 화장실 욕조가 더러웠고 사용하다 남은 폼클렌징 껍데기가 있었습니다.",0,0,0
"바닥에는 커피 자국이, 이불에는 빨간 이물질이 있었으며, TV에서 소리가 나오지 않았습니다.",0,0,0
"처음에 온수가 안 나와서 당황했는데, 세면대 물과 같이 사용해야 나온다고 하더라고요.",0,0,0
그 점이 조금 아쉬웠습니다.,0,0,0
숙소는 전반적으로 깨끗하고 청결했습니다.,0,1,1
가성비가 좋습니다.,1,1,1
매우 더웠습니다.,0,0,0
수압이 약하고 침대가 딱딱해서 별로였습니다.,0,0,0
시설은 좀 낡은 편인데 나름 깨끗합니다.,0,0,0
하지만 화장실 세면기에 물이 내려가지 않아서 좀 아쉬웠습니다.,0,0,0
호텔급이며 친절하고 항상 웃음으로 응대하는 프런트 직원분들께 매우 감사합니다.,1,1,1
607호 욕실 전등이 나가서 매우 어두웠습니다.,0,0,0
"매우 깔끔하고 청결하며, 주차하기 용이합니다.",1,1,1
주차하기 편하고 방 컨디션도 매우 좋습니다.,1,1,1
가격은 싸지만 조금 지저분하고 노후되었습니다.,0,0,0
깨끗하고 좋았습니다.,1,1,1
노후되어 아쉽습니다.,0,0,0
깔끔하고 시원합니다.,1,1,1
5월에 이용했을 때 좋은 기억이 있어 다시 전주에 방문했을 때 주저 없이 예약했습니다.,1,1,0
여행의 큰 부분을 차지하는 숙소입니다.,1,1,0
숙소 걱정으로 망설이시는 분이 있다면 마리호텔에 꼭 방문해보세요.,1,1,1
전주에서 최고인지는 모르겠지만 다섯 손가락 안에 드는 곳이라고 생각합니다.,1,1,0
늦은 시간까지 인포데스크에 직원분이 계셔서 체크인 시간이 지나도 가능해서 좋았습니다.,1,1,1
앞으로도 번창하시고 다음 방문 때까지도 시설 유지를 잘 해주시기 바랍니다.,1,1,1
잘 쉬다 갑니다.,1,1,1
항상 무한대실이 최고입니다.,1,1,1
애견 시대 1000만 시대인데 입실하자마자 반려견을 데려왔냐고 묻더니 무조건 나가라고 했습니다.,0,0,0
시설이 깔끔하고 응대도 매우 친절하여 추천합니다.,1,1,1
"한옥 체험에 궁금해하시던 부모님과 함께 방문했는데, 사장님의 친절과 배려 덕분에 좋은 추억을 많이 만들었습니다.",1,1,1
추천해주신 맛집 모두 맛있었고 산책 코스도 매우 좋았습니다.,1,1,1
"방문한 날 비가 많이 오고 습하고 더웠는데, 숙소 도착하자마자 보인 냉장고 속 웰컴 드링크와 과일도 큰 감동이었습니다.",1,1,0
매우 깨끗하고 좋습니다.,1,1,1
컴퓨터 성능도 매우 뛰어납니다.,1,1,0
무인텔인 줄 모르고 방문하여 다소 황당했습니다.,0,0,0
무인텔이니 예약 후 호실을 예약자에게 문자로 발송해주었으면 합니다.,0,0,0
"욕실과 화장실이 2개라 사용하기 편리했으나, 계단에 머리카락이 남아 있고 수건에서 냄새가 났습니다.",0,0,0
"트윈룸의 작은 침대가 너무 작았고, 큰 침대는 삐걱거려 움직일 때마다 소리가 나서 바닥에서 이불을 펴고 잠들었습니다.",0,0,0
모든 것이 좋지만 주차하기 어렵습니다.,0,0,0
화장실과 욕실이 개방형이라 매우 불편했습니다.,0,0,0
씻거나 용변을 볼 때 소리가 그대로 들리는 구조입니다.,0,0,0
침대도 불편하여 아침에 몸살이 났습니다.,0,0,0
"현금 결제 시에는 넓은 7층 방을 배정받고 친절했으나, 야놀자 예약 후 방문하니 열쇠도 바로 주지 않고 뜸을 들이다가 2층의 작은 대실 방을 주었습니다.",0,0,0
해당 방은 컴퓨터도 없고 변기 물도 잘 내려가지 않으며 벽지도 뜯어져 있었습니다.,0,0,0
요즘 같은 시기에 서비스가 좋지 않아 다시는 방문하고 싶지 않습니다.,0,0,0
"일찍 체크인해도 되는지 여쭈었을 때 친절히 응대해 주셔서 좋았지만, 숙소 청결도는 최악이었습니다.",0,0,1
바퀴벌레가 나와 머리도 못 말리고 바로 나왔습니다.,0,0,0
그 방에서 하루 잤다고 생각하니 정말 소독이 제대로 되는지 의문입니다.,0,0,0
청결도는 최악이었습니다.,0,0,0
"장점은 방이 매우 따뜻하고 온수가 잘 나오며, 숙소 위치가 좋고 1층에 마련된 간식이 좋다는 점입니다.",0,1,1
전체적으로 넓고 깨끗합니다.,0,1,1
"단점은 와이파이가 잡히지 않았고, 해결 방법을 물었을 때 어쩔 수 없다는 답변을 받았습니다.",0,0,0
"와이파이가 되는 방과 안 되는 방이 있으며, 안 되는 방에서 다른 방 와이파이를 잡으면 잘 끊겼습니다.",0,0,0
화장실이 공중화장실처럼 다 뚫려 있어 볼일 보는 소리가 다 들려 불편했습니다.,0,0,0
"트윈룸 후기를 보고 벽이 없다는 것을 확인하고 전화로 분리된 방으로 요청했지만, 체크인 시 불가능하다고 했습니다.",0,0,0
세면대 물도 잘 안 내려갔습니다.,0,0,0
계절 때문인지 모기가 많아 10마리 정도 잡았습니다.,0,0,0
재방문 의사는 없습니다.,0,0,0
야놀자 운영이라고 해서 기대했지만 별로였습니다.,0,0,0
이곳은 정말 최고입니다.,1,1,1
앞으로 여기에서만 묵을 생각입니다.,1,1,1
시설은 좋았으나 화장실에서 담배 냄새가 너무 심했습니다.,0,0,0
"컴퓨터 사양과 의자는 괜찮았으나, 다리를 놓는 부분이 불편했습니다.",0,0,0
욕실 타일이 깨져 있었습니다.,0,0,0
아침 식사를 코로나 때문에 제공하지 못하면 대체식이라도 준비해 주셨어야 하는 것 아닐까요?,0,0,0
정보와 달라서 아쉬웠습니다.,0,0,0
깨끗하고 시내와 가까워서 좋았습니다.,0,1,1
"룸 자체는 나쁘지 않았으나, 배틀그라운드 같은 게임은 잘 작동되지 않고 렉이 많이 걸렸습니다.",0,0,0
가성비가 매우 좋습니다.,1,1,1
연박이라고 미리 말했는데 에어컨 비용 때문에 전화가 왔습니다.,0,0,0
너무 싼 가격이라 덜컥 예약했지만 체크인 때부터 후회했습니다.,0,0,0
'싸고 좋은 건 없다'는 옛말이 틀리지 않았습니다.,0,0,1
"다른 곳보다 빠른 입실 시간, 안마 의자, 스타일러, 샤워기 2개가 있어 바쁠 때 좋습니다.",1,0,1
특실에는 공기청정기도 있습니다.,1,1,1
전에는 없었던 것 같은데 편히 잘 쉬다 갑니다.,1,1,1
직원들이 친절하고 깔끔합니다.,1,1,1
사장님께서 매우 친절하십니다.,1,1,1
최근 이용한 숙박업체 중 가장 만족도가 높았습니다.,1,1,1
"룸 컨디션, 분위기, 편의성 모두 만족스러웠고 직원분 응대도 매우 친절했습니다.",1,1,1
전주에 가면 또 방문할 예정입니다.,1,1,1
"가격 대비 시설은 좋은 편이지만, 넷플릭스는 인터넷 문제로 멈췄습니다.",0,0,0
"욕실에 사용하던 수건이 있는 것은 참을 수 있었으나, 직원 응대가 너무 무성의하여 기분이 좋지 않았습니다.",0,0,0
한옥마을 근처에 있어서 좋았습니다.,1,1,1
물을 달라고 했는데 주지 않아서 기분이 좋지 않았습니다.,0,0,0
"사실 이해한다고는 했지만, 야놀자로 예약해서 물을 주지 않는 것이 좀 그랬습니다.",0,0,0
"조용해서 쉬기 좋았지만, 세탁 업체에서 사용하는 것 같은 수건에서 락스 냄새와 꿉꿉한 냄새가 너무 많이 났습니다.",0,0,0
객실이 매우 청결합니다.,1,1,1
전주 출장으로 이용했습니다.,0,1,1
객실에 중문이 없어 복도에서 나는 소리에 신경이 많이 쓰였습니다.,0,0,0
컨디션이 좋지 않았습니다.,0,0,0
시설이 다소 노후되었습니다.,0,0,0
방 바닥 청소를 안 하는 것 같습니다.,0,0,0
끈적거리는 것들이 여러 군데 묻어 있어서 불쾌했습니다.,0,0,0
좀 더 신경 써주세요.,0,0,0
욕실에 똥파리가 죽어있었습니다.,0,0,0
나머지는 괜찮았습니다.,0,1,1
"오후 2시 퇴실이 좋았고, 생각보다 방이 넓었습니다.",1,1,1
화장실에 문이 없는 것이 아쉬웠습니다.,1,0,0
방은 깨끗하고 좋았습니다.,1,1,1
비품도 다양했고 사장님도 친절하셨습니다.,1,1,1
잘 쉬다 갑니다.,1,1,1
저렴한 가격에 푹 쉬다 왔습니다.,1,1,1
"가족여행으로 트윈룸을 예약했는데, 매우 만족했습니다.",1,1,1
특히 조식이 맛있었습니다.,1,1,1
별 1개도 아까운 곳입니다.,0,0,0
"베개 커버는 노랗고 바닥은 끈적거렸으며, 무엇보다 방에서 냄새가 너무 심하게 나서 어지러울 정도였습니다.",0,0,0
"물도 병뚜껑이 따져 있는 것이 있었고, 화장실에는 벌레가 있었습니다.",0,0,0
"숙박 시설 이용 경험이 적지 않은데, 장담컨대 역대 최악이었습니다.",0,0,0
웬만하면 리뷰에 안 좋은 말을 쓰지 않는데 이곳은 꼭 쓰고 싶었습니다.,0,0,0
가격 대비 최악입니다.,0,0,0
TV가 나오지 않아 다른 방으로 바꿔달라고 했으나 안 된다고 했습니다.,0,0,0
결국 수리기사를 불러 고쳤습니다.,0,0,0
"사장님이 매우 불친절하며, 흔한 로션도 없고 컴퓨터도 없습니다.",0,0,0
충전기를 두고 갔는데 확인도 안 해주었습니다.,0,0,0
전주 숙소 중 최악이니 다른 곳으로 가는 것을 추천합니다.,0,1,1
거의 모텔 수준인데 호텔이라고 불리는 이유를 모르겠습니다.,0,0,0
주변 골목이 밤에 돌아다니기 무섭고 청결하지 못했습니다.,0,0,0
"샴푸, 린스, 바디워시 모두 2018년 제조였으며 방음이 취약합니다.",0,0,0
사장님도 친절하시고 편안하게 쉬다 갑니다.,1,1,1
"한옥 콘셉트라 느낌도 새로웠고, 주변 상가도 가까워서 좋았습니다.",1,1,1
비품과 수건도 넉넉하고 주변보다 시설이 좋은 것 같아 강력히 추천합니다.,1,1,1
"침대 등은 모두 좋았는데, 아침에 청소기 소리인지 시끄러웠습니다.",0,0,0
귀가 밝은 사람은 아침 일찍 깰 것 같습니다.,0,0,1
이곳만 10번 넘게 애용합니다.,1,1,1
"가성비를 고려하면 다른 점은 괜찮지만, 침구가 눅눅해서 별로였습니다.",0,0,0
깔끔하고 시설도 좋았습니다.,1,1,1
깔끔하고 괜찮았습니다.,1,1,1
주차장이 넓고 가성비는 좋습니다.,1,1,1
출입문에 중문이 있어 방음도 나쁘지 않습니다.,1,1,1
다만 제가 묵었던 방은 에어컨 배수 펌프 소리가 매우 컸습니다.,1,0,0
야놀자에 시설 좋은 곳이 많고 쿠폰도 풍부합니다.,0,0,0
"입실 시간이 오후 5시이고 퇴실 시간이 오후 1시라고 하는데, 야놀자 정보가 잘못되었다고 뻔뻔하게 말하니 참고하세요.",0,0,0
컴퓨터 두 대 중 한 대씩 꺼졌습니다.,0,0,0
재미있게 잘 놀다 왔습니다.,1,1,1
위치 좋고 가격 저렴하며 시설도 괜찮습니다.,1,1,1
잘 쉬다 갑니다.,1,1,1
화장실 소변이 튀어 있고 물이 잘 내려가지 않았습니다.,0,0,0
조명이 켜지지 않아 어두운 상태로 퇴실 준비를 했습니다.,0,0,0
"수건이 누래서 사용하기 불편하고 찝찝했으며, 더러운 부분이 많았습니다.",0,0,0
매우 좋습니다.,1,1,1
다음에 또 오겠습니다.,1,1,1
"숙박업소 예약 시 친절함과 후기를 중요하게 생각하는데, 7월 21일 후기가 너무 좋아 바로 예약했습니다.",1,1,0
넷플릭스 스탠다드룸 301호에 묵었습니다.,1,1,1
"주차 공간이 없어 남사장님이 직접 발렛파킹을 해주셨고, KF94 마스크 2개와 모바일 기프티콘을 챙겨주시며 웃는 얼굴로 응대해주셔서 기분이 좋았습니다.",1,0,0
"화장실에 물때 하나 없이 깨끗했고, 침대, 수건, 테이블 모두 청결했습니다.",1,0,0
위생 가운은 카운터에서 요청하여 받았는데 깔끔했습니다.,1,1,1
"수건은 기본 4개 제공되며, 욕실과 룸에 구비된 비품들이 실리콘 처리되어 있고 개봉일이 라벨링되어 있어 매우 좋았습니다.",1,1,0
특히 바디워시 향이 너무 좋았습니다.,1,1,1
"방음도 잘 되어 밤늦게, 새벽, 아침까지 전자기기 소음 외에는 아무 소리도 들리지 않아 편하게 잤습니다.",1,0,0
사운드바 크기도 적당하고 화질이 뛰어나 넷플릭스를 3시간 넘게 시청했습니다.,1,1,0
리모컨도 따로 있어 매우 만족했습니다.,1,1,1
"비염이 있는데도 건조하지 않아 좋았고, 이런 숙박업소는 처음이라 살고 싶을 정도였습니다.",1,0,1
전주 2박 3일 여행 중 2일차 숙소도 바로 루나로 예약했습니다.,1,0,1
여사장님도 매우 친절하셔서 전주 여행을 성공적으로 마쳤습니다.,1,1,1
다음에 전주에 오게 되면 무조건 재방문할 것입니다.,1,1,1
"사장님, 번창하세요.",1,1,1
대실 가격으로 숙박이 가능한 큰 장점이 있습니다.,0,1,0
"비품은 모두 구비되어 있고, 전체적으로 청소 상태는 깔끔합니다.",0,1,1
"다만, 메인 등과 벽등 2개만 작동하고 화장대 쪽에는 등이 없어 아침에 준비할 때 불편했습니다.",0,0,0
가장 큰 단점은 온수가 나오지 않는다는 점입니다.,0,0,0
미지근한 물만 나와 반대쪽으로 돌려보니 매우 시원한 물이 나왔습니다.,0,0,0
덕분에 잠이 확 깨서 출근을 잘했습니다.,0,0,1
새 수건에 머리카락이 있었습니다.,0,0,0
"깨끗하고 시설도 넓으며, 스파도 잘 운영되고 노트북도 있어서 전반적으로 매우 쾌적했습니다.",1,1,1
