name,nickname,text,rating,label
전주 중화산동 투썸스테이,대박쩌*,항상자주이용하는데 늘 깔끔하고죠아요,5,1
전주 우아동 한옥 HOTEL,구룡포도서***,시설이 오래되서 많이 낡았어요 벽지에 얼룩지고 에어컨 밑에 물 흘러내린 자국 있고 가구도 벗겨지고 침대 헤드 가죽도 헤지고 전체적으로 좁은데 정수기 있어 밤새 시끄럽고 불빛이 너무 많아 메민하면 못자요 기둥이 많아 주차하기도 힘들고 차문을 못열어요,2,0
전주 산정동 호텔 에비뉴(HOTEL AVENUE),밴쿠버모험**,여긴 뭐 항상 좋았어요 저렴한 가격에 평범하고 적당한 숙소,5,1
전주 금암동 비스트,아가느*******,청소가 잘안된 느낌,3,0
전주 산정동 호텔 에비뉴(HOTEL AVENUE),햇살사********,다 좋은데 샤워실 물이 전혀 안빠져서 씻다가 물이 발까지 전부 찼어요,4,0
전주 덕진동 호텔 스마일(HOTEL SMILE),도닥도********,대실 5시간씩 두번 연달아서 예약했는데 주말이라서 10시간 못주고 8시간만 사용하라는 사장님 새손님을 두번 받던 한손님이 두번쓰던 뭐가 다른건지 오히려 한손님이 대실 연달아서 두번하면 청소비 아끼실텐데요 샤워기 온도조절도 안되고 방 컨디션도 별로였습니다 두시간 아끼시고 돈 많이버세요,1,0
전주 산정동 제이즈 호텔,상코미******,아주좋아요 전주에서 숙박할때마다 들려요 벌써 4번째,5,1
전주 더클래식 바이 호텔원,ㅁㄷ*,혁신도시는 더클래식호텔입니다,5,1
전주 금암동 후,땡수*,전반적으로 나쁘진 않아요 근데 추워 뒤져요,4,0
전주 덕진동 MOMENT 708,달빛사*******,깔끔하고 인테리어도 예뻤는데 방음이 잘 안되서 자는데 좀 불편했네요,3,0
전주 중화산동 스페셜,바삭바********,사진하고 시설 다름 방 더 좁음 시설하고 구조 자체가 다름 사진과 구조는 2인 방하고 똑같 화장실도 거의 다름 전체적으로 사진엔 좀 더 쾌적하고 넓음 실제는 좀 좁고 답답 롤하는데 1시간정도 핑튐다른방에서 스팀으로 겜 다운이나 인터넷 사용량 급증 추정 마우스상태 별로 우클릭 잘 안됨 컴터스펙 5 10700 1060 램16 모니터 120 스펙 여기서 홍보한것과 좀 다름 체크인할때 사장님이 뭔가 카운터 안쪽에서 방 어쩌구저쩌구 하다 방 배정해주셨는데 원래 내 방이 아닌 다른방 들어간거같음 저렴하면 괜찮겠는데 17만이라 좀 아까움 입실했는데 담배쩐내남 사장님 솔직히 사진과 다른방 주는거하고 컴퓨터 스펙 다르게 적는건 좀 아니라고 봅니다 아래 내려가서 물어보니까 스타일러가 공간차지를 많이해서 뺐냐느니 제가 본 방은 더 비싼방이냐느니 하시는데 누가봐도 2 게이밍룸에 컴퓨터 하나 더 둔 룸이었어요 전 3 게임룸 사진보고 결제한건데 사진과 누가봐도 다른방을 주고 이상한 소리를 하시는데 이게 정말 맞는건가요 구조를 바꾸셨으면 사진 수정하시고 컴퓨터 스펙 정확하게 기재하시는게 좋겠네요 그리고 제가 카운터에 이러는걸 본 옆 남자가 저도 15만원이에요 형님 하시던데 당일 같은 룸인데 가격이 다른가보네요 손님은 바보가 아닙니다 하신 말 믿어서 올라간게 아니고 그냥 해결될 것 같지도 않고 체념해서 돌아갔습니다 마우스 하자있어서 새로 주신건 감사했습니다,1,0
전주 금암동 토마토,가랑비********,그냥저냥 에어컨 안시원함,3,0
전주 중앙동 라온 호텔,감동감*,편히 잘 쉬구 왔습니다 감사합니다,5,1
전주 금암동 칼튼힐호텔,상콤뭉*******,가성비가 떨어지는거같아요,3,0
전주 우아동 호텔 라임(HOTEL LIME),요정님********,깨끗하고 친절하세요 아침에 주시는 토스트도 맛있었어요,5,1
전주 금암동 호텔 마리(터미널점),기쁨감*,서비스도굿편히잘쉬다가요,5,1
전주 금암동 비스트,Pop*****,잘 쉬고 갑니다 대실 시간 길어서 좋아요,5,1
전주 고사동 YAJA 전주한옥마을점,kkkkm***,방 상태가 정말 거미줄은 기본이고 침구류에 곰팡이인지 뭔지 파란점같은게 다다닥 박혀있습니다 침대시트 베개커버에 도배가 되어있어서 정말 찝찝했네요 트러블 났어요 비품에 샤워타올이 없습니다,1,0
전주 덕진동 하운드호텔 전주덕진,끄덕끄덕코*******,잠귀가 밝으시면 가지마세요 오전 11시퇴실인데 9시부터 청소해야한다고 쉬지도 못할정도로 시끄럽고 심지어 오후 1130에도 빈 호실이 생겼는지 그때도 시끄럽게 청소하더라고요 잠도 못자겠고 쉬지도 못하겠습니다,1,0
전주 금암동 호텔 바라한(HOTEL BARAHAN),예쁜사******,전주최고 숙소,5,1
전주 서신동 호텔 아지트,mij*****,아늑하고 편하고 좋아요,5,1
전주 신시가지 오스카,대스타******,면봉화장솜머리끈세트봉투가 없었어요 그거말구 좋았어용,4,1
전주 중화산동 YAJA 중화산점,김스타**,냉장고소리가 좀 컸어요,4,0
전주 중화산동 브라운도트 전주중화산점,뭉게뭉게꿀******,깨끗하고 사장님 친절해서 좋아요,5,1
전주 중화산동 스페셜,용운*,일단 여사장님 너무 착하심 리얼 너무 착하심 방도 딱히 지저분 하다는 건 못 느꼈고 따뜻한 물 잘 나오고 다른방도 조용하고 그냥 좋아요 연박했는데 참 좋아요,5,1
전주 중화산동 화려한외출Ⅱ,슈니공*,퇴실시간이 1시인데 왜 12시30분부터 퇴실하라고 하시는지요,4,0
전주 우아동 센트,너가좋**,외유내강 비품도 좋고 좋음 다만 찌릉내가 쫌 심해요,3,0
전주 금암동 가온텔,홍은동음악***,모텔 관리좀 하셔야 할듯 합니다,1,0
전주한옥마을 황실관광호텔,스타*,한옥마을에 있어 접근성이 좋고 일반한옥게스트하우스들과 달리 주차가 되어 숙박하게된 전주한옥마을관광호텔,5,1
전주 덕진동 호텔 와이케이(HOTEL WAIKEI),기매기매기**,좋아요 북대 내에 있어서 위치도 좋고 가성비 최고인거같아요,5,1
전주 금암동 이카로스 드라이브인 무인텔,소복소복이*****,복층은 4인이 묵기에 좋아보이네요,5,1
전주 덕진동 호텔 와이케이(HOTEL WAIKEI),lIIll***,숙소도 너무 좋고 잘 쉬다가요,5,1
전주 금암동 호텔 바라한(HOTEL BARAHAN),장태영*,샤워기가 안되서 당황햇엇어요 객실 깨끗하고 이뻐요,5,0
전주 신시가지 호텔 메세지,하하호****,시설은 평범했는데 담배내새가 났습니다,4,0
전주 우아동 호텔 루나,엘살바******,다시 또 오고 싶어요,4,1
전주 산정동 제이즈 호텔,트레비래퍼**,하 다음에 절대 오고 싶지 않네요 방이 냉골이라 불 좀 넣어주세요 이야기 드리니 가정집처럼 어떻게 따뜻하게 넣어주냐고 전기장판 사용하시라는 남자 사장님 말씀에 할말을 잃었습니다,1,0
전주 금암동 윈져,군만듀*,깨끗하진않아요,3,0
전주 산정동 코자자,gam****,1년 계속이용중 너무 좋아요오오으,5,1
전주 우아동 호텔 투나잇(HOTEL 2NIGHT),최매*,편히 쉬다갑니다 아침에 조식도 좋았어요,5,1
전주 왕의지밀 한옥호텔,내가자라*,깔끔하고 만족스럽습니다,5,1
전주 산정동 코자자,2vs*,쌉니다 이불냄새,2,0
전주 금암동 황토,내슈빌사워****,방안에찌든냄새가심합니다,1,0
전주 덕진동 호텔 워너비(HOTEL WANNABE),521*****,수압이 약하고 세면대의 수전이 흔들흔들거려서 아쉬우요,3,0
전주 교동살래 한옥스테이,마카롱*******,아기자기하고 너무 예쁜 전통한옥 체험 오랜만에 즐거운 여행이 되었네요,5,1
전주 중화산동 알프스,잘곳이*****,객실에서 냄새가 조금나요 따뜻한물이 안나오고 뜨겁거나 차갑거나 그러네요,5,0
전주 우아동 호텔 야,양양낡은배***,수도꼭지가 반짝반짝한게 인상적이네요 에어컨도 시원하고 좋아요,5,1
전주 금암동 호텔 마리(터미널점),우주대*********,정말 최고의 시설이었고 사장님도 굉장히 친절하셨습니다,5,1
전주 금암동 칼튼힐호텔,미얀마롤러*****,넓어요 진짜 넓어요 조식은 크게 기대하면 안되고 주차는 객실당 한 대씩,5,1
전주 우아동 브라운도트 전주아중지구점,오치붕*,깨끗하고 침대가 아주 훌륭함,5,1
전주 금암동 비스트,댕댕이*******,시설도 깔끔하고 친절해서 좋았어요,5,1
전주 신시가지 제이메이트 호텔,요세미*****,쫌 꿉꿉함,3,0
전주 중화산동 YAJA 중화산점,wis*****,지저분하고 조명도 어두컴컴하고 가격도 썩 착한편이 아니라 절박하지 않은 이상 다시 가고싶지않네요,2,0
전주 산정동 호텔 에비뉴(HOTEL AVENUE),천사너******,방 업그레이드해주셔서 좋앗고 깔끔하고 시설도 좋았어요,5,1
전주 우아동 호텔 젠,내침은***,바닥이 좀 더러웠습니다,4,0
전주 우아동 호텔 루나,고양이********,지하가 음악홀이라서 객실에서 노래소리가 새벽내내 들려서 잠을 잘 수가 없어요 난생 처음으로 가위까지 눌렸네요,1,0
전주 덕진동 호텔 스마일(HOTEL SMILE),젤리응***,엄청 깔끔해요 화장실도 엄청 깨끗하고요 침대도 푹신푹신 티비도 크고 넷플보면서 잘 쉬다갔어요,5,1
전주 신시가지 제이메이트 호텔,강화도책갈***,다좋앗는데 전기장판이 안되었어요 꼭 체크해주세여,4,0
전주 산정동 칸,김슈*,사장님도 친절하시고 만족합니다 무엇보다 화장실이 넓어서 좋았어요 담에또올게용,5,1
전주 우아동 호텔 위너(HOTEL WINNER),동동이*******,수건도 넉넉하고 주변에 먹거리도 있어서 좋았어요 근데 수압이 너무 약해서 씻는데 너무 불편했고 방음이 별로 좋지않아서 위층이나 옆쪽에서 문닫는 소리가 잘들리는 편이였어요 에어컨도 약한편이여서 방에 선풍기가 있었다는점 침대는 더블킹사이즈여서 넓게 잘잤습니다,4,0
전주 산정동 칸,임양*,준특실이제일조아요 중간테이블이 처럼 되어있어서,5,1
전주 우아동 호텔 야,보보너라구****,방안에 담배냄새가 나는거 빼구 너뮤 좋았습니다,5,0
전주 덕진동 핀앤핏하우스,가랑비*******,편하게 푹잣어요,5,1
전주 우아동 큐브 505 (CUBE 505),공사공*,좋앗슴니다,5,1
전주 금암동 이카로스 드라이브인 무인텔,모나코히치*****,쿠폰 모으는 중인데 요날은 못받아서 너무 아쉬와요,5,0
전주 중화산동 화려한외출Ⅱ,방실방*******,환기가 좀 더 잘 되면 좋겠어요 수압이 약간 약해요,3,0
전주 금암동 스토리 무인텔,도리도리*,좁지않고 깔끔히 쉬었다 갑니다,5,1
전주 고사동 YAJA 전주한옥마을점,코로로***,위치가 객사랑 가까워서 괜찮네요,4,1
전주 중화산동 투썸스테이,가랑비********,다좋은데 사장님이 귀찮은 듯 이야기하시는 분이 계세요 다른분은 엄청 착하신데,5,0
전주 금암동 칼튼힐호텔,가랑비그리******,편하게 놀다가 왔습니다 숙소도 청결하네요,5,1
전주 한옥호텔 궁,귀염둥**,물 수압이 약해요 커텐이 없어요,5,0
전주 덕진동 호텔 쏘울(Hotel Soul),언젠가********,두번은 놉,5,0
전주 중화산동 투썸스테이,kye***,가끔 이용하는데 좋습니다,5,1
전주 덕진동 호텔 쏘울(Hotel Soul),뽀미언*,좋았어요 전주역에서 안멀어요,4,1
전주 우아동 호텔 루나,예스구*,하루 너무 편하게 잘쉬었다갑니다 시설도 깔끔하고 너무 좋네요,5,1
전주 고사동 YAJA 전주한옥마을점,Wingy***,별하나도 아깝다 방 들어가자마자 홀애비냄새 날파리도 많고 벌레죽은 자국들 흔들리는 세면대 베개도 대실하고 간 전팀 그대로 사용 바닥엔 닦지도 않아 먼지쌓이고 리모컨작동도 에러 대충 쉬다 나간다 하,1,0
전주 덕진동 호텔 히든(HOTEL HIDDEN),외계인*******,음호텔은 아니고 무인 모텔이요시골 갔다가 올라오는길 피곤해서 잠만 자려고 들렸습니다첫방에 장실서 욕조에 땡땡이가 있어서 두번째 방 매정 받고 들어갔는데음첫방보다는 일하시는 직원분 친절하시고 좋아요담날 퇴실후 집에 가는길 사장님 전화 하셔서 키를 가지고 가셨나는 말에 좀 당황스러웠음애들이 있으니 가져갔을꺼라 생각하신건지기분이 좋진 않았음다컴퓨터 스피커 고장 컴퓨터 한대는 고장인듯,2,0
전주 금암동 YAJA 전주터미널점,베이비아이******,청결도친절시설 다 좋은데 전기장판 고장나서 추워죽는줄 알았어요,4,0
전주 금암동 이카로스 드라이브인 무인텔,빵빵한******,출장왔는데 코로나 걱정때문에 사람 안마주치는 무인텔 찾다가 여기서 자고 가요 정말 사람을 1도 마주칠 일이 없네요 우선 비품이 엄청 빵빵하네요 이것저것 많이 들어있어서 부족한것 없이 썼습니다 스파도 엄청 커서 오랜만에 두 다리 쭉 뻗고 몸 좀 풀었네요 덕분에 피로가 싹 가셨습니다 별 생각없이 왔는데 가성비갑 대만족하고 별 5개 박고 갑니다 다음에 전주오면 또 올게요 아 함께 주신 쿠폰 잘 보관했다가 다음에 쓸게요,5,1
전주 덕진동 호텔 쏘울(Hotel Soul),오물오물초******,조금 그렇다 담배도 않피우는데 물어보고는 방안에 재떨이 있고 시끄럽고,2,0
전주 신시가지 씨투,얼2*,잘 쉬었습니당 욕조 좋고 화장실이 넓었어용,5,1
전주 덕진동 호텔 와이케이(HOTEL WAIKEI),최서*,침대에 뭐 묻어있고 그냥 별로였어요,1,0
전주 덕진동 브라운도트 전주덕진점,얌얌*,전주에서 여기가 제일 나아요 진짜,5,1
전주 고사동 YAJA 전주한옥마을점,가랑비*******,깨끗하구 일단 가성비 좋은듯,3,1
전주 덕진동 브라운도트 전주덕진점,바하마*******,불친절 깨끗하지않음,1,0
전주 덕진동 핀앤핏하우스,띠우또*,응대하는 여자 개싸가지 없음 존나 째려보고 말투도 틱틱대고 말 개짧음 덕분에 기분 잡치고 다시는 안갈듯방 냄새도 담배찌든내 존나 나요 별1점도 아까움,1,0
전주 금암동 윈져,가랑비*******,가성비서비스최고,5,1
전주 덕진동 브라운도트 전주덕진점,영차영**********,평일에 이용했는데 깔끔해요,4,1
