review_content,rating,label
월말쯤 밤이연 사실 춥습니다 창문은 이중창이 아니여서 바람이 새는지 엄청들어오고 허접한 블라인드를 해낫드라구여 바닥도 돌바닥인데 냉골이고 춥다고 프론트에 저나햇더니 개별난방이 아니라며 좀전에 껏다고다시 켜달라 춥다고 거듭 얘길햇는데도 아침까지 벌벌 추워 떨며 잤읍니다 자면서 웃풍이 넘 심해 사실 욕이 나올판 잠도 설치고 감기까지 왔읍니다 숙박업소는 말그데로 잠을 자는곳이여서 잠에 질과 방에 컨디션이 중요합니다 다시는 안갈곳입니다,1,0
처음에 어디갈지 엄청 고민하다가 아지트라는곳을 알게되어서 가게되었어요 그다음 몇번 더 갔는데 일단 들어가자마자 너무 깔끔해서 너무 좋았어요 분위기도 너무좋고 지인들이나 남자친구랑 가도 너무 좋은곳인거같아요 호텔느낌이라 일단 그거부터 좋았어요 이번이 번 넘게 간거같은데 다음에 또 가려구요 방잡을때마다 여기로 잡는거같아요 그리고 무엇보다 티비도 커서 더 좋았답니다 전 큰곳으로 가거든요 다음에 또 갈게요 아지트 또 뵈용,5,1
모든 게 다 새거여서 완전 만족 직원분들도 다 친절하셔요,5,1
에어컨도 안되고 티비도 안되고 사전에 공지도 안해주시며 냉장고에 물도 없네요,1,0
출장으로 왔었는데 잘쉬고 갑니다,5,1
편하게쉬었습니다 감샤합니다,5,1
사장님 친절하시구 깨끗합니다,5,1
제가 출장이 많아서 모텔 자주 이용하는데 여기가 좀 저렴해서 이용해보았습니다 청결도 오래된거 치고는 나쁘지않았구요 다만 들어갔을때 락스냄새가 강하게 났습니다 에메니티 욕실보고 깜놀 업소용 용기 그대로 배치해놓으셨더라구요 샴푸린스바디 치약 칫솔 면도기 화장품등 있을건 다있고 수건 완전 넉넉했어요 침대 적당히 푹신해서 딱좋았어요 방크기가 작긴했지만 잠만잘꺼라 서비스 및 주차 모 평범한 수준 주차는 좁긴했는데 주차만 되면 되니 단 한가지 진짜 실망스러운게 이벤트처럼 한 조식 원 현장결재인데 그냥 천원이하 식사같아요 돈아까움 일이천원 더주고 나가서 먹을껄 그냥 이 가격에 맞는 숙소같아요저렴한만큼 품질도 저렴한듯 침대는 나쁘지않았어요,3,0
객실에서 담배냄새가 나는거 빼고는 괜찮았습니다,3,0
처음 들어간 방이 리모컨도 잘 안되고 충전도 안되길래 옮겨달라고하니까 오셔서 한참 있다가 옮겨주시네요 다른 방으로 옮겨주시긴했는데 그방도 청결 상태는 영 아니었어요,2,0
되는게 없음 티비도 안되고 와이파이도 안되고 리모컨도 안돼요 되는게 하나도 없음 불평만 하다 옴,2,0
사진이랑 숙소가 달라요,2,0
음 뭐랄까 일단 오래된 곳인걸 알고 간거라 뭐 인테리어이런건 별로일 수 있음 너무 신축만 다니다 간거라 적응 안댐 글고 젤 중요한건 청소 상태 새 수건에 꼬불털이랑 머리카락 붙어 있어서 경악 음 응 끝 할많하않,2,0
깔끔하고 좋았어요 무료로 업그레이드 해주셔서 너무 감사했습니다 다시 간다면 이 곳에서 또 숙박할 것 같아요,5,1
사람들이 괜히 사장님 좋은분이라고 한거 아님 정말 친절해요,5,1
월 일 오후시 체크인 했습니다 가운데 브라운 염색하신 여자분께 체크인 받았는데 표정부터 인사 체크인 과정 모두 친절하게 서비스를 받는다는 느낌은 없었습니다 정말 마트 캐셔분들 정도의 응대 였습니다 그래도 호텔인데 수건 모자를 시 직접 카운터에서 받아가라는데 방에 수건이 넉넉하지도 않아서 그 부분도 만족하지 못했습니다 침대는 스프링이 저렴한건지 옆사람 움직이면 소리나며 출렁여서 불편했구요 즉흥 여행이라 호텔을 미처 예약 못하고 급하게 인기순위에 있어 예약한건데 침구 하나만 만족하지 나머지는 별로였습니다 방안에 모기며 날벌레들도 몇마리 있어서 잡아야 했던 부분도 만족스럽지 못한 부분에 추가 해야겠네요,2,0
층인데 아니면 인데 컴터 안돼고 말씀드렸더니 알아서 하라는 말투시고 아침에는 청소하는 분들이 너무 큰소리로 떠들고 정말 최악이네요 다신 가기 싫어 지네요,0,0
호텔 분위기에 가성비 있고 좋습니다,5,1
청결함 인테리어 좋았습니다 스파 이용시 거품목욕 입욕제 있어서 좋았어요 호 이용했는데 충전기가 고장났는지 스마트폰 충전안됐어요 핀,5,1
전주 지방에 출장오면 늘 이용하는 숙소인데 이제는 세월의 흔적이 많이 보이네요 객실 컨디션은 나쁘지 않은데 화장실이나 침대주변 청소가 미흡 합니다 수전 청소도 잘 부탁드립니다 먹거리나 이런 동네와는 조금 거리가 있지만 한국관이나 터미널과는 가깝습니다,3,0
기대이상이였습니다 시설도 깨끗하고 청결했어요 인테리어도 깔끔하고 직원분도 친절하시구 비가왓는데 우산를 차에두고왔는데 우산도 빌려주시고 감사했습니다 전주올때마다 이용해야겠어요,5,1
깨끗하고 편안해서 좋았습니다,5,1
한옥마을하고 연결되어 있어수 너무 좋고 숙소도 너무 깔끔해요,5,1
좋습니다 좋은하루되세요,5,1
일단 담배냄새가 너무 많이 납니다 이건 환기를 시켜도 쉽게 사라지지않는 쩐내 방향제도 쫌 뿌리고 환기 시켜야할것 같아요 그리고 청결상태가텔레비젼 다이 밑에 먼지뭉치가 있고그뒤 세스코 작은 상자안에 바퀴벌레가 까꿍하고 있어요 시체좀 치워야할것 같아요담배냄새는 어떻게든 참겠는데 바퀴벌레 시체를 본 후에는 시설이고 뭐고,2,0
브라운도트호텔 갠적으로 좋아해서 자주 이용하는데 서비스면에서 최악이었음 우선 여사장님 프론트에 가기도전에 체크인전부터 자동차키달라고 하는것하며 초면임에도 반말하는거하며 체크아웃하기전에 신발신고 청소원이 들어오지를 않나 일반 모텔도 이정도 무례하지는 않음 그중에 가장 최악은 활짝 웃어가며 사과랍시고 하는 얼굴여사장님 무례해서 사과를 하는거면 얼굴에도 진정성을 담아야지요 브라운도트호텔 브랜드가 아깝습니다,1,0
스파도 고장나 있고 침대도 삐걱거리고 오늘 진짜 최악,1,0
사장님이 너무 친절하시네요 객실도 만족하고 서비스도 좋았어요,5,1
위치 유흥가와 적당한 거리에 있고 시끄럽지 않아서 숙면을 취할 수 있음 큰 도로와 인접해서 찾기도 쉽고 대중교통버스 택시이용에 편함 편의시설 스타일러 공기청정기 넷플릭스 등등 대부분의 편의시설이 제공됨 조식제공 구운계란 바나나 토스트시리얼 우유 커피 요쿠르트 등등 제공됨 결론 추후 재 이용하고 싶음,5,1
깔끔하고 좋아요,5,1
친절합니다 너무 좋네요 가성비 짱이에요,5,1
옆방 애들있으면 소리지르는 소리 다들림 문쪽으로 방음 거의 안돼서 바깥 소리 들림 객실 전화기 안됨 변기 물새서 변기 하부 물바다임 화장실 악취 조금 있음 박일 예약했는데 첫날 어매니티 제대로 없었고 남이 쓰던 칫솔 그대로 있었음 구석구석 먼지너무 많음 에어컨 풍향 조절 안되서 직빵으로 쐬여짐 한옥마을 도보 분거리,3,0
이틀째 역쉬 청결하고 직원친절하고 편하고 쉽니다,5,1
주인장님 짱이시네요 친절이 남달라요,5,1
자는데 복도에서는 막 소리지르고 배정 받은 방 상태는 넷플릭스 사용하려고 비번 문의 하니까 안되는 비번 불러주고 그거 안되면 자기도 모른다고만 말하시고 드라이기는 바람도 약한데 켜지고 초 후에 멋대로 꺼지고 사장님 문의 태도 덕분에 이제 앞으로 이용할 일은 없을꺼 같아요 배째라 운영 잘 봤습니다,2,0
약간 오래된 모텔 느낌,3,0
시외버스터미널 근처 이런곳이있는줄 몰랐어요 오래된건물같은데 리모델링이 잘 되어있었고 대실 시간이 길어서 좋았고 특히 넷플릭스 재밌게 봤어요 그런데 화장실청소시 락스를 부었는지 얼마나 락스냄새가 많이 나던지 들어가자마자 제가 물청수다시했어요 다음에 또 기회되면 갈게요 수고하세용,3,0
시설 냉장고 문열다가 손다쳤어요위험합니다 샤워실 공간이 너무 좁아요 잠은 잘 잤습니다 청결 시입실인데도 불구하고 저희가 묵는 호텔은 청소중이었어요 그리고 쓰레기가 싱크대에 남아있었습니다 조금 불쾌했어요 서비스 이것이 가장 불편했습니다 저희는 를 들고 영화를 자주봐요 에 연결이 됬는데 조작이 안되서 직원에게 삼성리모컨이 없냐고 물어봤는데 없다고 하더라구요 사실 말이 안됬어요 지금까지 이런손님은 없었다고 오히려 역정을 놓더라구요 많이 아쉬웠습니다,3,0
이블에 부스러기 많고 머리아픈냄새에 면도기도 안주시고 무튼 다시는 안가고싶네요 주전자 안쪽 곰팡이에 정말 놀랬어요 청결에 신경쓰셔야겠어요,1,0
생각보다 별로입니다 별로,2,0
너무 친절하시고 시설도 조아요 강추해요,5,1
룸 이용했습니다 사양은 적어주신 사양과 동일해요 근데 램문제인지 문제인지 잔렉이 조금 있긴함 모니터가 좋아서 배그 하옵으로 할만할듯 최대단점 새벽에 뜨거운물이 안나옴 내내 안나오다가 아침 시부터 나왔음 시기 놓치면 씻지도 못함월요일 기준 그리고 목욕가운이 없음 다른데는 다 제공해주셔서 당연히 있을거라 착각했습니다 그냥아쉽 그리고 바닥마감재가 별로인가 원래 맨발이나 양말로도 곧잘다녔는데 바닥에 먼지인가 무언가 계속 발에 묻는 느낌이라 어쩔수없이 슬리퍼착용해서 다녔어요 근데 그 슬리퍼 마저도 진짜 닳기직전 막 내구도 요런상태라 이건 좀 교체해주셨으면 좋겠습니다 커튼은 암막커튼이 아니여서 아침에 햇빛이 스근하게 들어와요 암막있으면 좋았을텐데 아쉽 퇴실연장비용은 저렴해서 좋았어요 건물이 오래되가지고 그냥 오래된숙소의 단점 다 갖고 있어서 그부분이 참 아쉽습니다 그리고 냉장고에 물 두개가 있었는데 하나는 새거라 개봉할때 여는느낌이 있었는데 다른 하나는 힘을 안줘도 그냥 물병이 스르륵 열리더라구요 뭐지 재활용한건가 했습니다 아직도 원인모름 카카오맵에 유독 불친절하다는 리뷰가 많던데 직원분과 그다지 많은 이야기를 나누진 않았어서 불친절한건 모르겠습니다 그냥 시큰둥하십니다,2,0
오랜만에 쉬러왔는데 너무편하게잘 쉬었다가 갑니당 너무깨끗 청결 친절 굿,5,1
너무너무 좋아요 깔끔하고 베개도 편하고 잘되있어요 전주여행오시면 여기 추천드랴요,5,1
저렴한 가격에 나쁘진 않았지만 자고 일어나니 몸이 간지럽고 두드러기가 생겼어요,3,0
좋아요 시설도 깔끔하고 에어컨이 쌔거여서 좋네요 침대도 괜찮고 다 좋아요 다음에도 재방문 의사 있어요 항상 올 때마다 좋게 잘 쉬다 가는 것 같아요 감사합니당,5,1
편하게 잘 놀고 쉬다갔어요,5,1
이용 과정에서 정말 아쉬웠던 점은 방문 당일 폭설주의보가 내려져 눈이 많이오고 정말 추웠던 날씨였는데 방에 입실했더니 바닥이 너무 차갑고 전체적인 공기가 너무 추워 프런트에 난방에 대해 문의했더니 이 숙소는 원래 저녁에만 방 난방을 해서 아무리 추워도 난방을 해줄 수 없고 다른 방도 다 똑같아서 방도 바꿔줄 수 없다 전기 장판이 있으니 그걸 켜고 지내라 라는 답변을 받아 어떠한 조치도 받지 못하고 추위에 떨었네요 겨울철 추운 날씨에는 유도리있게 운영할 수 없는지 정말 아쉬웠습이다 이런 점은 피드백하여 호텔 운영하는데에 반영해 주셨으면 좋겠습니다,1,0
보통은 리뷰 작성 안하는데 서비스 직원들 각성하라고 리뷰 작성합니다 호텔 청결상태나 인테리어는 괜찮았습니다 체크인도 뭐 무난하게 했고요 거기까지는 문제 없었는데 체크아웃때 웰컴드링크 써도 되냐고 물어봐서 된다고 해서 음료 테이크 아웃해서 갈려고 하는데 음료를 골랐더니 아메리카노만 돼요 뭐 안내를 아메라카노만 된다고 해줬냐 그거도 아니고 알려주지도 않은 내용을 왜 그것도 모르냐는 식의 말을 들어야 하는지 모르겠네요 최소한 죄송한데 아메리카노만 가능하십니다 이정도만 말했어도 이 리뷰 작성 안했습니다 기분 상해서 그냥 안 먹는다 하고 주차장 나왔는데 프론트에서 제 차 정산 안해줘서 시간 원 뜨더라고요 그래서 주차 호출해서 왜 이거 등록 안되어 있냐고 물어보니 대뜸 호텔에서 잤냐고 묻더라고요 최소한 죄송합니다 부터 나와야 정상 아닌가요 제가 여기 꽁짜로 묵고 도망가는 사람인듯한 취급을 받아야 할까요 정말 최악입니다 서비스 상태 점도 아깝습니다,2,0
