id,name,nickname,review_content,rating,write_date,source,교정된 내용,맞춤법 오류수
y_16_113,전주 호텔모아,레다히멍,깨끗하고 쾌적합니다,5,2025-07,y,깨끗하고 쾌적합니다,0
y_16_114,전주 호텔모아,레다히멍,시설 친절 다 좋습니다,5,2025-06,y,시설 친절 다 좋습니다,0
y_16_115,전주 호텔모아,창의적이고밝은일식,가족들과 즐거운 하루 잘 보내고 왔어요,4,2025-06,y,가족들과 즐거운 하루 잘 보내고 왔어요,0
y_16_116,전주 호텔모아,DW맘,사장님도 친절하시고 시설자체가 깔끔해서 너무 편하게 잘 있다왔습니다,5,2025-06,y,사장님도 친절하시고 시설 자체가 깔끔해서 너무 편하게 잘 있다 왔습니다,2
y_16_117,전주 호텔모아,고부장한기병,주차장도 넓고 시설도 좋아요,3,2025-06,y,주차장도 넓고 시설도 좋아요,0
y_16_118,전주 호텔모아,다정하고맑은24세,사장님이 친절하시네요,5,2025-06,y,사장님이 친절하시네요,0
y_16_119,전주 호텔모아,쿠앤크초콜릿,정말로 친절하고 위치도 너무 좋아요,5,2025-06,y,정말로 친절하고 위치도 너무 좋아요,0
y_16_122,전주 호텔모아,시쿰한고뿔,깔금해여 만족해여,5,2025-06,y,깔끔해요 만족해요,2
y_16_123,전주 호텔모아,DW맘,너무좋아요 자주 이용하는곳입니다,5,2025-07,y,너무 좋아요 자주 이용하는 곳입니다,2
y_16_124,전주 호텔모아,심심황하,좋았네요 추천합니다,5,2025-07,y,좋았네요 추천합니다,0
y_16_125,전주 호텔모아,깔끔하고신나는팔보채,다른것도 다 좋은데 위치가 너무 좋습니다 위치 생각해서도 가격도 괜찮고 다음에 또 전주에 가게되면 애용 할 거 같네요,4,2025-06,y,다른 것도 다 좋은데 위치가 너무 좋습니다 위치 생각해서도 가격도 괜찮고 다음에 또 전주에 가게 되면 애용할 거 같네요,3
y_16_126,전주 호텔모아,사랑의가로등,따뜻하고 깨끗하고 친절하고 넓고 좋았습니다 잘 쉬고 가요 감사합니다 새해 복 많이 받으세요 새해엔 더 많이 웃으시고 더 많이 행복한 일만 있으시길 바랍니다,5,2025-06,y,따뜻하고 깨끗하고 친절하고 넓고 좋았습니다 잘 쉬고 가요 감사합니다 새해 복 많이 받으세요 새해엔 더 많이 웃으시고 더 많이 행복한 일만 있으시길 바랍니다,0
y_16_128,전주 호텔모아,도지코인노래방,티비도 크고 안락해서 잘 이용하고 가요,4,2025-06,y,티브이도 크고 안락해서 잘 이용하고 가요,1
y_16_131,전주 호텔모아,모험심있고밝은염장,숙소 안도 따뜻하고 이용하기 편해서 쉬다가기 굿,5,2025-06,y,숙소 안도 따뜻하고 이용하기 편해서 쉬다 가기 굿,1
y_16_132,전주 호텔모아,발포왕놀부,시설은 나쁘지않았어요,5,2025-06,y,시설은 나쁘지 않았어요,1
y_16_133,전주 호텔모아,쿠앤크초콜릿,사장님이 정말로 친절하고 엄청 가성비 좋구 최고입니다,5,2025-06,y,사장님이 정말로 친절하고 엄청 가성비 좋고 최고입니다,1
y_16_134,전주 호텔모아,명동거리도지사,고속도로가 멀지않아서 좋아요 가성비 굿,4,2025-06,y,고속도로가 멀지 않아서 좋아요 가성비 굿,1
y_16_135,전주 호텔모아,조토비,깨끗하고 잘 자고 갑니다,5,2025-06,y,깨끗하고 잘 자고 갑니다,0
y_16_136,전주 호텔모아,사랑의가로등,틀 묵어봤지만 한결같이 친절하시고 자상하셔서 참 좋았어요,5,2025-06,y,틀 묵어봤지만 한결같이 친절하시고 자상하셔서 참 좋았어요,0
y_16_137,전주 호텔모아,DW맘,정말 좋아요 항상 갈때마다 편하게 쉬고옵니당,5,2025-07,y,정말 좋아요 항상 갈 때마다 편하게 쉬고 옵니다,2
y_16_141,전주 호텔모아,레다히멍,시설도 쾌적하고 최신식이라 좋습니다,5,2025-06,y,시설도 쾌적하고 최신식이라 좋습니다,0
y_16_142,전주 호텔모아,greatswing80,깨끗하고 저렴해서 만족합니다,5,2025-06,y,깨끗하고 저렴해서 만족합니다,0
y_16_143,전주 호텔모아,fog951230,내부가 깔끔해서 다음에 재방문하고싶어요,5,2025-06,y,내부가 깔끔해서 다음에 재방문하고 싶어요,1
y_16_144,전주 호텔모아,은우은우11234,완전 구우우웃 넘 조아용 또갈거예요,4,2025-06,y,완전 구우우웃 넘지 아용 또 갈 거예요,3
y_16_145,전주 호텔모아,감동적이고우호적인멕시코,깨끗해서 이용하기 좋았어요,5,2025-07,y,깨끗해서 이용하기 좋았어요,0
y_16_146,전주 호텔모아,제주유채꽃,추운 날씨 방 너무 따뜻해서 좋아요,4,2025-06,y,추운 날씨 방 너무 따뜻해서 좋아요,0
y_16_147,전주 호텔모아,전주탐정,번째 방문이에요 객실 깨끗하고 물수압 좋구 티비 크고 위치 좋고 다 좋아요 숙소근처 어시장이랑 쿠시코쿠메 여기 둘다 맛집이에요 웨이팅 기다리기도 좋은숙소,5,2025-06,y,번째 방문이에요 객실 깨끗하고 물 수압 좋고 티브이 크고 위치 좋고 다 좋아요 숙소 근처 어 시장이랑 쿠시코쿠메 여기 둘 다 맛집이에요 웨이팅 기다리기도 좋은 숙소,8
y_16_148,전주 호텔모아,김성운84,좋아요 좋아요 좋아요 좋아요,5,2025-06,y,좋아요 좋아요 좋아요 좋아요,0
y_16_150,전주 호텔모아,원대체굘,급하게 잡았는데 아주 만족했어요,5,2025-06,y,급하게 잡았는데 아주 만족했어요,0
y_16_151,전주 호텔모아,영업영맨,숙소 앞 공용주차장이 잘 되어있어 편리합니다,5,2025-07,y,숙소 앞 공용주차장이 잘 되어있어 편리합니다,0
y_16_153,전주 호텔모아,모험심있고밝은염장,별 생각 없이 갔는데 깔쌈하고 굿 도커서 누워서 보기 편하고 좋음,5,2025-06,y,별생각 없이 갔는데 깔쌈하고 굿 도 커서 누워서 보기 편하고 좋음,3
y_16_154,전주 호텔모아,깔끔하고긍정적인브레이크,편하고 좋았어용 화면이 엄청 커서 재밌었네요,4,2025-06,y,편하고 좋았어요 화면이 엄청 커서 재밌었네요,1
y_16_155,전주 호텔모아,C*****,종 설치를 메인으로 홍보하길래 문구에 낚여서 예약했는데 설치만 되어있고 계정은 개인꺼 로그인하라더군요 옆 숙소는 다 되어있던데 술마시면서 넷플 보려고 했던 분들은 다른 곳 가시는 걸 추천드립니다 그리고 친절하지도 않고 청결도 신경쓰셔야할 거 같습니다 티비 화면쪽에 먼지가 수북해요,0,2025-06,y,종 설치를 메인으로 홍보하길래 문구에 낚여서 예약했는데 설치만 되어있고 계정은 개인 꺼 로그인하라더군요 옆 숙소는 다 되어있던데 술 마시면서 넷플 보려고 했던 분들은 다른 곳 가시는 걸 추천드립니다 그리고 친절하지도 않고 청결도 신경 쓰셔야 할 거 같습니다 티브이 화면 쪽에 먼지가 수북해요,5
y_16_156,전주 호텔모아,감동적이고우호적인멕시코,깨끗하게 이용할 수 있어서 좋았어요,5,2025-06,y,깨끗하게 이용할 수 있어서 좋았어요,0
y_16_157,전주 호텔모아,어쩌다단골,기본적으로 너무 친절하세요 가성비도 너무 좋구요 갈때마다 항상 편하게 잘쉬었네요,5,2025-06,y,기본적으로 너무 친절하세요 가성비도 너무 좋고요 갈 때마다 항상 편하게 잘 쉬었네요,3
y_16_159,전주 호텔모아,캘리포니아도지사,리모델해서그런지 엄청 깨끗하고 사장님 진짜 친절하심 근데 베게가 개라 커플이가면 티비보기 힘들어여 베게 개로 해주세요,5,2025-06,y,리모델해서그런지 엄청 깨끗하고 사장님 진짜 친절하심 근데 베개가 개라 커플이 가면 티브이 보기 힘들어요 베게 개로해주세요,6
y_16_160,전주 호텔모아,짱구야Aa,방 업그레이드 해주셔서 좋았어요,5,2025-06,y,방 업그레이드해 주셔서 좋았어요,1
y_16_162,전주 호텔모아,도라에몽37,출장중에 잘이용했습니다 감사합니다,5,2025-06,y,출장 중에 잘 이용했습니다 감사합니다,2
y_16_163,전주 호텔모아,즐겁고활동적인도리스,방과 화장실이 깨끗해서 좋았고 에어드레서까지 시설도 좋았습니다 가격대도 만족스러웠습니다,5,2025-06,y,방과 화장실이 깨끗해서 좋았고 에어 드레서까지 시설도 좋았습니다 가격대도 만족스러웠습니다,1
y_16_164,전주 호텔모아,여*****,대실로 이용했는데 객실 상태 가격 다 너무 좋았습니당,5,2025-06,y,대실로 이용했는데 객실 상태 가격 다 너무 좋았습니다,1
y_16_165,전주 호텔모아,모험심있고바람직한카츠산도,가성비는 있는 숙소예요,3,2025-06,y,가성비는 있는 숙소예요,0
y_16_166,전주 호텔모아,야생적인곤룡포,괜찮습니다 잠깐 쉬고가기,4,2025-06,y,괜찮습니다 잠깐 쉬고 가기,1
y_16_167,전주 호텔모아,감동적이고우호적인멕시코,친절하시고 깨끗해서 편하게 이용할 수 있었어요,5,2025-06,y,친절하시고 깨끗해서 편하게 이용할 수 있었어요,0
y_16_168,전주 호텔모아,완벽하고오손도순한위험,남자 사장님 너무 착하세요 객실은 물론 깨끗했습니다,5,2025-06,y,남자 사장님 너무 착하세요 객실은 물론 깨끗했습니다,0
y_16_170,전주 호텔모아,정직하고평온한시기,방에서 담배냄새 안나고 깔끔해요,4,2025-06,y,방에서 담배 냄새 안 나고 깔끔해요,2
y_16_172,전주 호텔모아,유쾌하고다감한추억,시설도 좋고 사장님이 친절하게 대해주셔서 편한 출장이었습니다,3,2025-06,y,시설도 좋고 사장님이 친절하게 대해주셔서 편한 출장이었습니다,0
y_16_174,전주 호텔모아,혈액미남,방도 좋고 사장님도 친절하십니다 너무 만족합니다,5,2025-06,y,방도 좋고 사장님도 친절하십니다 너무 만족합니다,0
y_16_175,전주 호텔모아,밝은꿈쟁이히히,깔끔하고 위치도 좋고 만족했어요,5,2025-06,y,깔끔하고 위치도 좋고 만족했어요,0
y_16_176,전주 호텔모아,루나남친,쉬려고 왔는데 푸욱 쉬고 갑니다,5,2025-06,y,쉬려고 왔는데 푹 쉬고 갑니다,1
y_16_177,전주 호텔모아,모험심있고자신감있는알제리,출장 가면 매일 가고 있어여 직원분들이 친절합니다 시설이 조금 노후 된것도 있고 그래도 모텔마다 완벽할순 없으니 이해는 하고 갑니다 제가 몇년째 이용하다 보니 직원분들이 먼저 인사도 해주고 반겨 주기도 하고 그런 부분은 아주 인상적이었습니다 그래서 더 자주 가게 되는것 같아여 항상 반겨주는 직원분들껜 감사합니다 라면 항상 맛있게 먹습니다 그리고 몇일 숙박하면 대실 추가 관련 비용 없는것도 괜찮구여 숙박비 정직합니다,5,2025-06,y,출장 가면 매일 가고 있어요 직원분들이 친절합니다 시설이 조금 노후된 것도 있고 그래도 모텔마다 완벽할 순 없으니 이해는 하고 갑니다 제가 몇 년째 이용하다 보니 직원분들이 먼저 인사도 해주고 반겨 주기도 하고 그런 부분은 아주 인상적이었습니다 그래서 더 자주 가게 되는 것 같아요 항상 반겨주는 직원분들껜 감사합니다 라면 항상 맛있게 먹습니다 그리고 며칠 숙박하면 대실 추가 관련 비용 없는 것도 괜찮고요 숙박비 정직합니다,9
y_16_178,전주 호텔모아,감동적이고우호적인멕시코,깨끗하고 깔끔해서 좋았어요,5,2025-06,y,깨끗하고 깔끔해서 좋았어요,0
y_16_179,전주 호텔모아,터부룩한버스전용차선,최고입니다 만족요,4,2025-06,y,최고입니다 만족요,0
y_16_180,전주 호텔모아,나홀로뚜벅이,여정을풀수있기에는딱입니다 청결하고사장님 친절갑입니다 강추,5,2025-06,y,여정을 풀 수 있기에는 딱입니다 청결하고 사장님 친절 갑입니다 강추,3
y_16_181,전주 호텔모아,퀸즈헤드,너므너므너므맘에들어요,5,2025-06,y,너무너무너무 맘에 들어요,1
y_16_182,전주 호텔모아,인도리잉,전주신시가지 특성상 시끄러울수 있는데 내부는 조용하고 깔끔했습니다,4,2025-06,y,전주 신시가지 특성상 시끄러울 수 있는데 내부는 조용하고 깔끔했습니다,2
y_16_183,전주 호텔모아,깔끔깔끔한코코아,연식은되보였으나 하루묵기좋았어요,5,2025-06,y,연식은 돼 보였으나 하루 묵기 좋았어요,2
y_16_184,전주 호텔모아,배고픈밥돌이,잘 쉬다가 갑니다 사장님,5,2025-06,y,잘 쉬다가 갑니다 사장님,0
y_16_185,전주 호텔모아,쿠앤크초콜릿,사장님이 친절하구 시설이 좋아요,5,2025-06,y,사장님이 친절하고 시설이 좋아요,1
y_16_187,전주 호텔모아,알쏭달쏭한버섯,사장님도 넘 친절하시고 좋아요베게가 너무 높다는아쉬움이,5,2025-06,y,사장님도 너무 친절하시고 좋아요 베개가 너무 높다는 아쉬움이,3
y_16_189,전주 호텔모아,사기적인레몬수,먹을거리많고접근성이좋아요,4,2025-06,y,먹을거리 많고 접근성이 좋아요,1
y_16_190,전주 호텔모아,쿠앤크초콜릿,사장님이 엄청 친절해서 좋습니다,5,2025-06,y,사장님이 엄청 친절해서 좋습니다,0
y_16_191,전주 호텔모아,야생적인곤룡포,적당히 청결하고 시설 괜찮아요 친절한지는 모르겠어요,2,2025-06,y,적당히 청결하고 시설 괜찮아요 친절한지는 모르겠어요,0
y_16_192,전주 호텔모아,쿠앤크초콜릿,너무 좋습니다 다른곳 고민도 말고 모아,5,2025-06,y,너무 좋습니다 다른 곳 고민도 말고 모아,1
y_16_193,전주 호텔모아,유쾌하고다감한추억,객실은 깨끗하고 사장님이 친절하게 해주셔서 출장 잘 다녀왔어요 다음에 또 갈께요,3,2025-06,y,객실은 깨끗하고 사장님이 친절하게 해주셔서 출장 잘 다녀왔어요 다음에 또 갈게요,1
y_16_194,전주 호텔모아,꽝현,전주에 잠깐 놀러왔는데 하루 잘 묵고 갑니다 사장님께서 스타일러있는 방으로 업그레이드 해주셨습니다 감사합니다,5,2025-07,y,전주에 잠깐 놀러 왔는데 하루 잘 묵고 갑니다 사장님께서 스타일러 있는 방으로 업그레이드해 주셨습니다 감사합니다,3
